% ---------------------------------- W RNING ----------------------------------------                     
% Some of the d t  th t you h ve obt ined from this U.S. Geologic l Survey d t b se                       
% m y not h ve received Director's    rov l.  ny such d t  v lues  re qu lified                           
%  s  rovision l  nd  re subject to revision.  rovision l d t   re rele sed on the                        
% condition th t neither the USGS nor the United St tes Government m y be held li ble                     
% for  ny d m ges resulting from its use.                                                                 
%                                                                                                         
%  ddition l info: htt s://hel .w terd t .usgs.gov/ olicies/ rovision l-d t -st tement                    
%                                                                                                         
% File-form t descri tion:  htt s://hel .w terd t .usgs.gov/f q/ bout-t b-delimited-out ut                
%  utom ted-retriev l info: htt s://hel .w terd t .usgs.gov/f q/ utom ted-retriev ls                      
%                                                                                                         
% Cont ct:   gs-w_su  ort_nwisweb@usgs.gov                                                                
% retrieved: 2020-03-26 16:02:43 EDT       (n dww02)                                                      
%                                                                                                         
% D t  for the following 1 site(s)  re cont ined in this file                                             
%    USGS 07374525 Mississi  i River  t Belle Ch sse, L                                                   
% -----------------------------------------------------------------------------------                     
%                                                                                                         
% D t   rovided for site 07374525                                                                         
%            TS     r meter     st tistic     Descri tion                                                 
%         61181       00065     00003     G ge height, feet (Me n)                                        
%         61182       00060     00003     Disch rge, cubic feet  er second (Me n)                         
%                                                                                                         
% D t -v lue qu lific tion codes included in this out ut:                                                 
%                                                                                                         
%           roved for  ublic tion --  rocessing  nd review com leted.                                     
%         rovision l d t  subject to revision.                                                            
%     e  V lue h s been estim ted.                                                                        
%                                                                                                         
% gency_cd	site_no	d tetime	61181_00065_00003	61181_00065_00003_cd	61182_00060_00003	61182_00060_00003_cd
%5s	15s	20d	14n	10s	14n	10s                                                                               
2014 10 02	9.20	 	391000	                                                              
2014 10 03	9.03	 	403000	                                                              
2014 10 04	8.78	 	398000	                                                              
2014 10 05	8.68	 	342000	                                                              
2014 10 06	8.62	 	320000	                                                              
2014 10 07	8.48	 	315000	                                                              
2014 10 08	8.48	 	292000	                                                              
2014 10 09	8.40	 	287000	                                                              
2014 10 10	8.36	 	260000	                                                              
2014 10 11	8.46	 	270000	                                                              
2014 10 12	8.44	 	267000	                                                              
2014 10 13	8.93	 	285000	                                                              
2014 10 14	8.81	 	360000	                                                              
2014 10 15	8.96	 	377000	                                                              
2014 10 16	9.13	 	390000	                                                              
2014 10 17	9.22	 	397000	                                                              
2014 10 18	9.27	 	417000	                                                              
2014 10 19	9.54	 	407000	                                                              
2014 10 20	9.63	 	428000	                                                              
2014 10 21	9.75	 	429000	                                                              
2014 10 22	9.94	 	443000	                                                              
2014 10 23	10.12	 	456000	                                                              
2014 10 24	10.25	 	491000	                                                              
2014 10 25	10.29	 	502000	                                                              
2014 10 26	10.44	 	511000	                                                              
2014 10 27	10.58	 	526000	                                                              
2014 10 28	10.59	 	583000	                                                              
2014 10 29	10.43	 	592000	                                                              
2014 10 30	10.35	 	553000	                                                              
2014 10 31	10.00	 	552000	                                                              
2014 11 01	9.78	 	521000	                                                              
2014 11 02	9.28	 	475000	                                                              
2014 11 03	9.01	 	446000	                                                              
2014 11 04	9.10	 	407000	                                                              
2014 11 05	9.12	 	394000	                                                              
2014 11 06	8.95	 	402000	                                                              
2014 11 07	9.05	 	366000	                                                              
2014 11 08	8.90	 	352000	                                                              
2014 11 09	8.79	 	338000	                                                              
2014 11 10	8.62	 	311000	                                                              
2014 11 11	8.59	 	309000	                                                              
2014 11 12	8.56	 	326000	                                                              
2014 11 13	8.57	 	334000	                                                              
2014 11 14	8.46	 	308000	                                                              
2014 11 15	8.37	 	277000	                                                              
2014 11 16	8.62	 	254000	                                                              
2014 11 17	8.61	 	317000	                                                              
2014 11 18	8.50	 	286000	                                                              
2014 11 19	8.36	 	291000	                                                              
2014 11 20	8.41	 	293000	                                                              
2014 11 21	8.54	 	290000	                                                              
2014 11 22	8.75	 	284000	                                                              
2014 11 23	9.23	 	282000	                                                              
2014 11 24	9.04	 	304000	                                                              
2014 11 25	8.94	 	307000	                                                              
2014 11 26	8.46	 	290000	                                                              
2014 11 27	8.08	 	310000	                                                              
2014 11 28	7.96	 	279000	                                                              
2014 11 29	8.22	 	275000	                                                              
2014 11 30	8.35	 	282000	                                                              
2014 12 01	8.39	 	286000	                                                              
2014 12 02	8.55	 	285000	                                                              
2014 12 03	8.59	 	290000	                                                              
2014 12 04	8.63	 	290000	                                                              
2014 12 05	8.84	 	281000	                                                              
2014 12 06	8.72	 	315000	                                                              
2014 12 07	8.82	 	314000	                                                              
2014 12 08	8.81	 	325000	                                                              
2014 12 09	8.72	 	329000	                                                              
2014 12 10	8.65	 	328000	                                                              
2014 12 11	8.63	 	329000	                                                              
2014 12 12	8.75	 	333000	                                                              
2014 12 13	8.78	 	336000	                                                              
2014 12 14	8.98	 	336000	                                                              
2014 12 15	9.49	 	355000	                                                              
2014 12 16	9.73	 	417000	                                                              
2014 12 17	9.79	 	428000	                                                              
2014 12 18	10.10	 	450000	                                                              
2014 12 19	10.37	 	478000	                                                              
2014 12 20	10.65	 	514000	                                                              
2014 12 21	10.42	 	525000	                                                              
2014 12 22	10.25	 	517000	                                                              
2014 12 23	10.12	 	509000	                                                              
2014 12 24	9.78	 	537000	                                                              
2014 12 25	9.17	 	461000	                                                              
2014 12 26	8.99	 	428000	                                                              
2014 12 27	9.12	 	395000	                                                              
2014 12 28	8.81	 	393000	                                                              
2014 12 29	8.78	 	382000	                                                              
2014 12 30	8.66	 	388000	                                                              
2014 12 31	8.61	 	381000	                                                              
2015 01 01	8.81	 	371000	                                                              
2015 01 02	8.96	 	371000	                                                              
2015 01 03	9.07	 	375000	                                                              
2015 01 04	9.22	 	450000	                                                              
2015 01 05	9.40	 	434000	                                                              
2015 01 06	9.64	 	458000	                                                              
2015 01 07	10.00	 	500000	                                                              
2015 01 08	10.39	 	510000	                                                              
2015 01 09	10.43	 	555000	                                                              
2015 01 10	10.61	 	537000	                                                              
2015 01 11	10.78	 	533000	                                                              
2015 01 12	10.92	 	557000	                                                              
2015 01 13	10.93	 	576000	                                                              
2015 01 14	10.96	 	566000	                                                              
2015 01 15	11.07	 	565000	                                                              
2015 01 16	11.00	 	548000	                                                              
2015 01 17	10.90	 	521000	                                                              
2015 01 18	10.68	 	511000	                                                              
2015 01 19	10.47	 	486000	                                                              
2015 01 20	10.32	 	469000	                                                              
2015 01 21	10.10	 	459000	                                                              
2015 01 22	10.16	 	422000	                                                              
2015 01 23	10.32	 	447000	                                                              
2015 01 24	9.63	 	437000	                                                              
2015 01 25	9.51	 	420000	                                                              
2015 01 26	9.23	 	422000	                                                              
2015 01 27	9.17	 	405000	                                                              
2015 01 28	8.98	 	375000	                                                              
2015 01 29	8.94	 	365000	                                                              
2015 01 30	8.77	 	370000	                                                              
2015 01 31	8.82	 	336000	                                                              
2015 02 01	8.86	 	333000	                                                              
2015 02 02	8.62	 	357000	                                                              
2015 02 03	8.57	 	331000	                                                              
2015 02 04	8.47	 	330000	                                                              
2015 02 05	8.63	 	340000	                                                              
2015 02 06	8.29	 	332000	                                                              
2015 02 07	8.21	 	312000	                                                              
2015 02 08	8.30	 	313000	                                                              
2015 02 09	8.38	 	323000	                                                              
2015 02 10	8.26	 	329000	                                                              
2015 02 11	8.34	 	315000	                                                              
2015 02 12	8.24	 	333000	                                                              
2015 02 13	8.30	 	318000	                                                              
2015 02 14	8.34	 	321000	                                                              
2015 02 15	8.35	 	329000	                                                              
2015 02 16	8.76	 	342000	                                                              
2015 02 17	8.86	 	369000	                                                              
2015 02 18	8.60	 	360000	                                                              
2015 02 19	8.29	 	337000	                                                              
2015 02 20	8.41	 	312000	                                                              
2015 02 21	8.81	 	321000	                                                              
2015 02 22	8.64	 	330000	                                                              
2015 02 23	8.54	 	343000	                                                              
2015 02 24	8.55	 	342000	                                                              
2015 02 25	8.93	 	347000	                                                              
2015 02 26	8.89	 	386000	                                                              
2015 02 27	9.02	 	373000	                                                              
2015 02 28	9.29	 	381000	                                                              
2015 03 01	9.49	 	390000	                                                              
2015 03 02	9.84	 	435000	                                                              
2015 03 03	10.30	 	457000	                                                              
2015 03 04	10.62	 	496000	                                                              
2015 03 05	10.70	 	585000	                                                              
2015 03 06	10.72	 	569000	                                                              
2015 03 07	10.75	 	558000	                                                              
2015 03 08	10.92	 	553000	                                                              
2015 03 09	11.22	 	557000	                                                              
2015 03 10	11.50	 	574000	                                                              
2015 03 11	11.77	 	620000	                                                              
2015 03 12	12.33	 	636000	                                                              
2015 03 13	12.79	 	677000	                                                              
2015 03 14	13.28	 	747000	                                                              
2015 03 15	13.56	 	784000	                                                              
2015 03 16	13.81	 	831000	                                                              
2015 03 17	14.08	 	867000	                                                              
2015 03 18	14.34	 	879000	                                                              
2015 03 19	14.57	 	909000	                                                              
2015 03 20	14.75	 	929000	                                                              
2015 03 21	14.90	 	933000	                                                              
2015 03 22	15.08	 	971000	                                                              
2015 03 23	15.25	 	975000	                                                            
2015 03 24	15.46	 	979000	                                                              
2015 03 25	15.53	 	999000	                                                              
2015 03 26	15.65	 	1010000	                                                              
2015 03 27	15.72	 	1010000	                                                            
2015 03 28	15.83	 	1020000	                                                              
2015 03 29	15.87	 	1030000	                                                              
2015 03 30	15.85	 	1040000	                                                              
2015 03 31	15.95	 	1050000	                                                              
2015 04 01	16.04	 	1040000	                                                              
2015 04 02	16.10	 	1020000	                                                              
2015 04 03	16.10	 	1020000	                                                              
2015 04 04	16.07	 	1040000	                                                              
2015 04 05	16.18	 	1000000	                                                              
2015 04 06	16.18	 	994000	                                                              
2015 04 07	16.01	 	985000	                                                              
2015 04 08	15.83	 	961000	                                                              
2015 04 09	15.69	 	925000	                                                              
2015 04 10	15.43	 	941000	                                                              
2015 04 11	15.30	 	919000	                                                              
2015 04 12	15.16	 	904000	                                                              
2015 04 13	15.09	 	862000	                                                              
2015 04 14	14.98	 	876000	                                                              
2015 04 15	14.98	 	862000	                                                              
2015 04 16	14.88	 	855000	                                                              
2015 04 17	15.06	 	857000	                                                              
2015 04 18	15.11	 	865000	                                                              
2015 04 19	15.07	 	885000	                                                              
2015 04 20	15.10	 	932000	                                                              
2015 04 21	15.19	 	900000	                                                              
2015 04 22	15.34	 	901000	                                                              
2015 04 23	15.43	 	941000	                                                              
2015 04 24	15.60	 	938000	                                                              
2015 04 25	15.71	 	960000	                                                              
2015 04 26	15.73	 	962000	                                                              
2015 04 27	16.02	 	970000	                                                              
2015 04 28	16.12	 	1010000	                                                              
2015 04 29	15.94	 	1040000	                                                              
2015 04 30	15.99	 	1010000	                                                              
2015 05 01	15.91	 	1020000	                                                              
2015 05 02	15.97	 	974000	                                                              
2015 05 03	16.00	 	978000	                                                              
2015 05 04	16.11	 	973000	                                                              
2015 05 05	16.17	 	980000	                                                              
2015 05 06	16.12	 	972000	                                                              
2015 05 07	15.99	 	959000	                                                              
2015 05 08	15.78	 	936000	                                                              
2015 05 09	15.52	 	917000	                                                              
2015 05 10	15.22	 	869000	                                                              
2015 05 11	14.93	 	841000	                                                              
2015 05 12	14.54	 	799000	                                                              
2015 05 13	14.23	 	744000	                                                              
2015 05 14	13.98	 	693000	                                                              
2015 05 15	13.80	 	673000	                                                              
2015 05 16	13.71	 	661000	                                                              
2015 05 17	13.55	 	654000	                                                              
2015 05 18	13.44	 	665000	                                                              
2015 05 19	13.50	 	681000	                                                              
2015 05 20	13.52	 	689000	                                                              
2015 05 21	13.53	 	707000	                                                              
2015 05 22	13.72	 	708000	                                                              
2015 05 23	13.73	 	704000	                                                              
2015 05 24	13.83	 	703000	                                                              
2015 05 25	14.05	 	709000	                                                              
2015 05 26	14.19	 	721000	                                                              
2015 05 27	14.36	 	725000	                                                              
2015 05 28	14.47	 	722000	                                                              
2015 05 29	14.60	 	716000	                                                              
2015 05 30	14.66	 	726000	                                                              
2015 05 31	14.76	 	755000	                                                              
2015 06 01	14.80	 	759000	                                                              
2015 06 02	14.85	 	766000	                                                              
2015 06 03	14.91	 	769000	                                                              
2015 06 04	14.99	 	779000	                                                              
2015 06 05	15.04	 	783000	                                                              
2015 06 06	15.10	 	801000	                                                              
2015 06 07	15.20	 	794000	                                                              
2015 06 08	15.30	 	805000	                                                              
2015 06 09	15.32	 	851000	                                                              
2015 06 10	15.45	 	843000	                                                              
2015 06 11	15.45	 	847000	                                                              
2015 06 12	15.53	 	845000	                                                              
2015 06 13	15.44	 	829000	                                                              
2015 06 14	15.42	 	821000	                                                              
2015 06 15	15.39	 	815000	                                                              
2015 06 16	15.30	 	804000	                                                              
2015 06 17	15.17	 	799000	                                                              
2015 06 18	15.06	 	794000	                                                              
2015 06 19	15.01	 	790000	                                                              
2015 06 20	14.93	 	783000	                                                              
2015 06 21	14.85	 	783000	                                                              
2015 06 22	14.77	 	796000	                                                              
2015 06 23	14.75	 	785000	                                                              
2015 06 24	14.79	 	781000	                                                              
2015 06 25	14.87	 	790000	                                                              
2015 06 26	14.90	 	778000	                                                              
2015 06 27	14.95	 	803000	                                                              
2015 06 28	15.01	 	817000	                                                              
2015 06 29	15.04	 	818000	                                                              
2015 06 30	15.14	 	832000	                                                              
2015 07 01	15.30	 	839000	                                                              
2015 07 02	15.49	 	851000	                                                              
2015 07 03	15.58	 	857000	                                                              
2015 07 04	15.73	 	883000	                                                              
2015 07 05	15.83	 	899000	                                                              
2015 07 06	16.00	 	914000	                                                              
2015 07 07	16.12	 	914000	                                                              
2015 07 08	16.22	 	939000	                                                              
2015 07 09	16.30	 	951000	                                                              
2015 07 10	16.40	 	965000	                                                              
2015 07 11	16.44	 	969000	                                                              
2015 07 12	16.47	 	1000000	                                                              
2015 07 13	16.56	 	1020000	                                                              
2015 07 16	16.79	 	1020000	                                                              
2015 07 17	16.83	 	1040000	                                                              
2015 07 18	16.89	 	1040000	                                                              
2015 07 19	16.97	 	1030000	                                                              
2015 07 20	17.07	 	1040000	                                                              
2015 07 21	17.14	 	1050000	                                                              
2015 07 22	17.17	 	1060000	                                                              
2015 07 23	17.15	 	1060000	                                                              
2015 07 24	17.09	 	1060000	                                                              
2015 07 25	17.07	 	1070000	                                                              
2015 07 26	17.15	 	1060000	                                                              
2015 07 27	17.19	 	1030000	                                                              
2015 07 28	17.18	 	1030000	                                                              
2015 07 29	17.17	 	1050000	                                                              
2015 07 30	17.17	 	1070000	                                                              
2015 07 31	17.14	 	1080000	                                                              
2015 08 01	17.14	 	1040000	                                                              
2015 08 02	17.10	 	1030000	                                                              
2015 08 03	17.04	 	1030000	                                                              
2015 08 04	16.91	 	1010000	                                                              
2015 08 05	16.73	 	993000	                                                              
2015 08 06	16.57	 	968000	                                                              
2015 08 07	16.40	 	950000	                                                              
2015 08 08	16.16	 	937000	                                                              
2015 08 09	15.98	 	913000	                                                              
2015 08 10	15.79	 	860000	                                                              
2015 08 11	15.55	 	844000	                                                              
2015 08 12	15.31	 	799000	                                                              
2015 08 13	15.00	 	762000	                                                              
2015 08 14	14.69	 	711000	                                                              
2015 08 15	14.38	 	680000	                                                              
2015 08 16	14.03	 	655000	                                                              
2015 08 17	13.46	 	626000	                                                              
2015 08 18	12.77	 	595000	                                                              
2015 08 19	12.21	 	571000	                                                              
2015 08 20	11.65	 	528000	                                                              
2015 08 21	11.16	 	507000	                                                              
2015 08 22	10.78	 	483000	                                                              
2015 08 23	10.48	 	475000	                                                              
2015 08 24	10.21	 	481000	                                                              
2015 08 25	10.12	 	470000	                                                              
2015 08 26	10.00	 	457000	                                                              
2015 08 27	9.83	 	437000	                                                              
2015 08 28	9.69	 	413000	                                                              
2015 08 29	9.55	 	374000	                                                              
2015 08 30	9.40	 	362000	                                                              
2015 08 31	9.26	 	365000	                                                              
2015 09 01	9.19	 	361000	                                                              
2015 09 02	9.09	 	351000	                                                              
2015 09 03	9.08	 	345000	                                                              
2015 09 04	8.96	 	344000	                                                              
2015 09 05	8.80	 	348000	                                                              
2015 09 06	8.78	 	325000	                                                              
2015 09 07	8.88	 	310000	                                                              
2015 09 08	8.83	 	303000	                                                              
2015 09 09	8.74	 	291000	                                                              
2015 09 10	8.49	 	293000	                                                              
2015 09 11	8.37	 	279000	                                                              
2015 09 12	8.36	 	294000	                                                              
2015 09 13	8.53	 	284000	                                                              
2015 09 14	8.53	 	275000	                                                              
2015 09 15	8.51	 	273000	                                                              
2015 09 16	8.63	 	264000	                                                              
2015 09 17	8.73	 	259000	                                                              
2015 09 18	8.80	 	264000	                                                              
2015 09 19	8.61	 	273000	                                                              
2015 09 20	8.56	 	264000	                                                              
2015 09 21	8.58	 	272000	                                                              
2015 09 22	8.75	 	283000	                                                              
2015 09 23	8.78	 	271000	                                                              
2015 09 24	8.97	 	268000	                                                              
2015 09 25	8.89	 	268000	                                                              
2015 09 26	8.90	 	261000	                                                              
2015 09 27	9.11	 	260000	                                                              
2015 09 28	9.42	 	246000	                                                              
2015 09 29	9.15	 	256000	                                                              
2015 09 30	8.85	 	262000	                                                              
2015 10 01	8.83	 	274000	                                                              
2015 10 02	8.71	 	277000	                                                              
2015 10 03	8.50	 	285000	                                                              
2015 10 04	8.27	 	279000	                                                              
2015 10 05	8.23	 	254000	                                                              
2015 10 06	8.21	 	223000	                                                              
2015 10 07	8.27	 	225000	                                                              
2015 10 08	8.39	 	220000	                                                              
2015 10 09	8.59	 	231000	                                                              
2015 10 10	8.66	 	253000	                                                              
2015 10 11	8.78	 	263000	                                                              
2015 10 12	8.76	 	267000	                                                              
2015 10 13	8.75	 	272000	                                                              
2015 10 14	8.61	 	271000	                                                              
2015 10 15	8.52	 	259000	                                                              
2015 10 16	8.44	 	254000	                                                              
2015 10 17	8.67	 	246000	                                                              
2015 10 18	8.89	 	249000	                                                              
2015 10 19	8.86	 	237000	                                                              
2015 10 20	8.98	 	231000	                                                              
2015 10 21	8.87	 	223000	                                                              
2015 10 22	8.84	 	216000	                                                              
2015 10 23	8.77	 	211000	                                                              
2015 10 24	8.90	 	206000	                                                              
2015 10 25	9.39	 	205000	                                                              
2015 10 26	9.84	 	256000	                                                              
2015 10 27	9.52	 	278000	                                                              
2015 10 28	9.22	 	278000	                                                              
2015 10 29	8.85	 	270000	                                                              
2015 10 30	8.73	 	257000	                                                              
2015 10 31	9.05	 	250000	                                                              
2015 11 01	9.27	 	247000	                                                              
2015 11 02	8.96	 	279000	                                                              
2015 11 03	8.81	 	271000	                                                              
2015 11 04	8.77	 	277000	                                                              
2015 11 05	8.82	 	279000	                                                              
2015 11 06	8.87	 	291000	                                                              
2015 11 07	8.86	 	286000	                                                              
2015 11 08	9.90	 	296000	                                                              
2015 11 09	9.40	 	334000	                                                              
2015 11 10	9.18	 	342000	                                                              
2015 11 11	9.10	 	347000	                                                              
2015 11 12	9.01	 	353000	                                                              
2015 11 13	9.18	 	338000	                                                              
2015 11 14	9.47	 	320000	                                                              
2015 11 15	9.17	 	324000	                                                              
2015 11 16	9.30	 	313000	                                                              
2015 11 17	9.69	 	308000	                                                              
2015 11 18	9.85	 	354000	                                                              
2015 11 19	9.72	 	353000	                                                              
2015 11 20	9.83	 	358000	                                                              
2015 11 21	9.88	 	393000	                                                              
2015 11 22	10.12	 	432000	                                                              
2015 11 23	10.05	 	435000	                                                              
2015 11 24	10.04	 	456000	                                                              
2015 11 25	10.50	 	471000	                                                              
2015 11 26	10.89	 	497000	                                                              
2015 11 27	10.91	 	511000	                                                              
2015 11 28	10.95	 	534000	                                                              
2015 11 29	10.99	 	546000	                                                              
2015 11 30	11.15	 	545000	                                                              
2015 12 01	11.21	 	551000	                                                              
2015 12 02	11.36	 	593000	                                                              
2015 12 03	11.55	 	598000	                                                              
2015 12 04	11.79	 	624000	                                                              
2015 12 05	12.10	 	653000	                                                              
2015 12 06	12.53	 	665000	                                                              
2015 12 07	12.89	 	711000	                                                              
2015 12 08	13.32	 	721000	                                                              
2015 12 09	13.72	 	742000	                                                              
2015 12 10	14.05	 	760000	                                                              
2015 12 11	14.43	 	780000	                                                              
2015 12 12	14.68	 	792000	                                                              
2015 12 13	15.02	 	800000	                                                              
2015 12 14	15.07	 	872000	                                                              
2015 12 15	15.12	 	857000	                                                              
2015 12 16	15.23	 	865000	                                                              
2015 12 17	15.20	 	902000	                                                              
2015 12 18	15.04	 	890000	                                                              
2015 12 19	14.96	 	848000	                                                              
2015 12 20	14.91	 	845000	                                                              
2015 12 21	15.07	 	811000	                                                              
2015 12 22	15.17	 	796000	                                                              
2015 12 23	15.28	 	774000	                                                              
2015 12 24	15.05	 	774000	                                                              
2015 12 25	14.89	 	766000	                                                              
2015 12 26	14.97	 	761000	                                                              
2015 12 27	15.12	 	760000	                                                              
2015 12 28	15.19	 	828000	                                                              
2015 12 29	15.09	 	830000	                                                              
2015 12 30	15.21	 	860000	                                                              
2015 12 31	15.24	 	883000	                                                              
2016 01 01	15.34	 	914000	                                                              
2016 01 02	15.49	 	937000	                                                              
2016 01 03	15.63	 	979000	                                                              
2016 01 04	15.82	 	1020000	                                                              
2016 01 05	16.19	 	995000	                                                              
2016 01 06	16.54	 	985000	                                                              
2016 01 07	16.86	 	1040000	                                                              
2016 01 08	17.11	 	1080000	                                                              
2016 01 09	17.37	 	1150000	                                                              
2016 01 10	17.37	 	1140000	                                                            
2016 01 11	17.56	 	1140000	                                                              
2016 01 12	17.66	 	1180000	                                                              
2016 01 13	17.71	 	1170000	                                                              
2016 01 14	17.84	 	1190000	                                                              
2016 01 15	17.95	 	1220000	                                                              
2016 01 16	17.88	 	1210000	                                                              
2016 01 17	17.77	 	1260000	                                                              
2016 01 18	17.70	 	1200000	                                                              
2016 01 20	17.76	 	1160000	                                                              
2016 01 21	17.72	 	1210000	                                                              
2016 01 22	17.53	 	1330000	                                                              
2016 01 23	17.46	 	1280000	                                                              
2016 01 24	17.53	 	1160000	                                                              
2016 01 25	17.50	 	1140000	                                                              
2016 01 26	17.53	 	1170000	                                                              
2016 01 27	17.41	 	1250000	                                                              
2016 01 28	17.30	 	1220000	                                                              
2016 01 29	17.09	 	1100000	                                                              
2016 01 30	16.86	 	1060000	                                                              
2016 01 31	16.67	 	1040000	                                                              
2016 02 01	16.48	 	984000	                                                              
2016 02 02	16.33	 	959000	                                                              
2016 02 04	15.77	 	1070000	                                                              
2016 02 05	15.47	 	954000	                                                              
2016 02 06	15.15	 	909000	                                                              
2016 02 07	14.79	 	890000	                                                              
2016 02 08	14.52	 	930000	                                                              
2016 02 09	14.16	 	895000	                                                              
2016 02 10	14.04	 	836000	                                                              
2016 02 11	14.05	 	811000	                                                              
2016 02 12	14.05	 	818000	                                                              
2016 02 13	14.21	 	808000	                                                              
2016 02 14	14.37	 	766000	                                                              
2016 02 15	14.59	 	800000	                                                              
2016 02 16	14.68	 	804000	                                                              
2016 02 17	14.66	 	852000	                                                              
2016 02 18	14.67	 	805000	                                                              
2016 02 23	14.43	 	735000	                                                              
2016 02 24	13.96	 	772000	                                                              
2016 02 25	13.49	 	699000	                                                              
2016 02 26	13.34	 	690000	                                                              
2016 02 27	13.39	 	677000	                                                              
2016 02 28	13.51	 	671000	                                                              
2016 02 29	13.64	 	691000	                                                              
